,appTitle,userName,date,score,Category,date_ex,processed_text,wordcount,stopword,lemmatizer,stemmer,bigrams,bow,tag,future,present_simple,present_con,past
251,,Chrisna Abbott,"April 28, 2019",5,FAMILY,2019-05-01,The fact that it one  s sight and hearing  along with writing and repetition  it work very well for me ,20.0,"['fact', 'one', 'sight', 'hearing', 'along', 'writing', 'repetition', 'work', 'well']","['the', 'fact', 'that', 'it', 'one', 's', 'sight', 'and', 'hearing', 'along', 'with', 'writing', 'and', 'repetition', 'it', 'work', 'very', 'well', 'for', 'me']",the fact that it one s sight and hear along with write and repetit it work veri well for me,"[('the', 'fact'), ('fact', 'that'), ('that', 'it'), ('it', 'one'), ('one', 's'), ('s', 'sight'), ('sight', 'and'), ('and', 'hearing'), ('hearing', 'along'), ('along', 'with'), ('with', 'writing'), ('writing', 'and'), ('and', 'repetition'), ('repetition', 'it'), ('it', 'work'), ('work', 'very'), ('very', 'well'), ('well', 'for'), ('for', 'me')]",The fact that it one  s sight and hearing  along with writing and repetition  it work very well for me ,"['DT', 'NN', 'IN', 'PRP', 'CD', 'NN', 'NN', 'CC', 'NN', 'IN', 'IN', 'NN', 'CC', 'NN', 'PRP', 'VBZ', 'RB', 'RB', 'IN', 'PRP']",0,1,0,0
252,Fantastic Face – Daily face & Beauty Competition,A Google User,"March 21, 2019",5,LIFESTYLE,2019-05-09,i don  t have a extremely,6.0,['extremely'],"['i', 'don', 't', 'have', 'a', 'extremely']",i don t have a extrem,"[('i', 'don'), ('don', 't'), ('t', 'have'), ('have', 'a'), ('a', 'extremely')]",i don  t have a extremely,"['JJ', 'VBP', 'NNS', 'VBP', 'DT', 'RB']",0,2,0,0
253,TurboTax Tax Return App – Max Refund Guaranteed,Miles Owen,"April 7, 2019",5,FINANCE,2019-04-14,a simple experience so far  but I  m not finished yet,11.0,"['simple', 'experience', 'far', 'finished', 'yet']","['a', 'simple', 'experience', 'so', 'far', 'but', 'i', 'm', 'not', 'finished', 'yet']",a simpl experi so far but i m not finish yet,"[('a', 'simple'), ('simple', 'experience'), ('experience', 'so'), ('so', 'far'), ('far', 'but'), ('but', 'i'), ('i', 'm'), ('m', 'not'), ('not', 'finished'), ('finished', 'yet')]",a simple experience so far  but I  m not finished yet,"['DT', 'JJ', 'NN', 'RB', 'RB', 'CC', 'PRP', 'VBP', 'RB', 'VBN', 'RB']",0,1,0,1
254,Spotify - Music and Podcasts,,"March 9, 2019",5,MUSIC_AND_AUDIO,2019-03-09,premium is premium,3.0,"['premium', 'premium']","['premium', 'is', 'premium']",premium is premium,"[('premium', 'is'), ('is', 'premium')]",premium is premium,"['NN', 'VBZ', 'JJ']",0,1,0,0
255,PUBG MOBILE,karam singh,"April 14, 2019",5,GAME_ACTION,2019-04-14,tri ma de lunn,4.0,"['tri', 'de', 'lunn']","['tri', 'ma', 'de', 'lunn']",tri ma de lunn,"[('tri', 'ma'), ('ma', 'de'), ('de', 'lunn')]",tri ma de lunn,"['JJ', 'NN', 'IN', 'FW']",0,0,0,0
256,Drum Pad Machine - Make Beats,A Google User,"March 7, 2019",5,MUSIC_AND_AUDIO,2019-04-01,it is perfect,3.0,['perfect'],"['it', 'is', 'perfect']",it is perfect,"[('it', 'is'), ('is', 'perfect')]",it is perfect,"['PRP', 'VBZ', 'JJ']",0,1,0,0
257,,kimmie koko,"October 11, 2018",5,ENTERTAINMENT,2019-05-01,Love it Can  t Leave It Alone  ,7.0,"['love', 'leave', 'alone']","['love', 'it', 'can', 't', 'leave', 'it', 'alone']",love it can t leav it alon,"[('love', 'it'), ('it', 'can'), ('can', 't'), ('t', 'leave'), ('leave', 'it'), ('it', 'alone')]",Love it Can  t Leave It Alone  ,"['VB', 'PRP', 'NNP', 'VBZ', 'VB', 'PRP', 'RB']",0,1,0,0
258,Spotify - Music and Podcasts,Moivin Antony,"March 8, 2019",4,MUSIC_AND_AUDIO,2019-03-09,Can I please use f  debit card to get premium  Who is that who decided not to put pay debit card option in the  I  m very excited that finally is in  love u team  support debit card payment option  i really need premium account ,45.0,"['please', 'use', 'f', 'debit', 'card', 'get', 'premium', 'decided', 'put', 'pay', 'debit', 'card', 'option', 'excited', 'finally', 'love', 'u', 'team', 'support', 'debit', 'card', 'payment', 'option', 'really', 'need', 'premium', 'account']","['can', 'i', 'please', 'use', 'f', 'debit', 'card', 'to', 'get', 'premium', 'who', 'is', 'that', 'who', 'decided', 'not', 'to', 'put', 'pay', 'debit', 'card', 'option', 'in', 'the', 'i', 'm', 'very', 'excited', 'that', 'finally', 'is', 'in', 'love', 'u', 'team', 'support', 'debit', 'card', 'payment', 'option', 'i', 'really', 'need', 'premium', 'account']",can i pleas use f debit card to get premium who is that who decid not to put pay debit card option in the i m veri excit that final is in love u team support debit card payment option i realli need premium account,"[('can', 'i'), ('i', 'please'), ('please', 'use'), ('use', 'f'), ('f', 'debit'), ('debit', 'card'), ('card', 'to'), ('to', 'get'), ('get', 'premium'), ('premium', 'who'), ('who', 'is'), ('is', 'that'), ('that', 'who'), ('who', 'decided'), ('decided', 'not'), ('not', 'to'), ('to', 'put'), ('put', 'pay'), ('pay', 'debit'), ('debit', 'card'), ('card', 'option'), ('option', 'in'), ('in', 'the'), ('the', 'i'), ('i', 'm'), ('m', 'very'), ('very', 'excited'), ('excited', 'that'), ('that', 'finally'), ('finally', 'is'), ('is', 'in'), ('in', 'love'), ('love', 'u'), ('u', 'team'), ('team', 'support'), ('support', 'debit'), ('debit', 'card'), ('card', 'payment'), ('payment', 'option'), ('option', 'i'), ('i', 'really'), ('really', 'need'), ('need', 'premium'), ('premium', 'account')]",Can I please use f  debit card to get premium  Who is that who decided not to put pay debit card option in the  I  m very excited that finally is in  love u team  support debit card payment option  i really need premium account ,"['MD', 'PRP', 'VB', 'VB', 'JJ', 'NN', 'NN', 'TO', 'VB', 'NN', 'NNP', 'VBZ', 'IN', 'WP', 'VBD', 'RB', 'TO', 'VB', 'VB', 'NN', 'NN', 'NN', 'IN', 'DT', 'PRP', 'VBP', 'RB', 'JJ', 'IN', 'RB', 'VBZ', 'IN', 'NN', 'NN', 'NN', 'NN', 'NN', 'JJ', 'NN', 'NN', 'NN', 'RB', 'JJ', 'NN', 'NN']",1,3,0,1
259,Unicorn Slime Maker and Simulator,A Google User,"March 12, 2019",5,LIFESTYLE,2019-05-09,I love this one and I love it when you make it,12.0,"['love', 'one', 'love', 'make']","['i', 'love', 'this', 'one', 'and', 'i', 'love', 'it', 'when', 'you', 'make', 'it']",i love thi one and i love it when you make it,"[('i', 'love'), ('love', 'this'), ('this', 'one'), ('one', 'and'), ('and', 'i'), ('i', 'love'), ('love', 'it'), ('it', 'when'), ('when', 'you'), ('you', 'make'), ('make', 'it')]",I love this one and I love it when you make it,"['PRP', 'VBP', 'DT', 'CD', 'CC', 'PRP', 'VBP', 'PRP', 'WRB', 'PRP', 'VBP', 'PRP']",0,3,0,0
260,"iHeartRadio - Free Music, Radio & Podcasts",Duritha Nash,"April 21, 2019",5,MUSIC_AND_AUDIO,2019-05-09,This is Amazing i can use this all the time,10.0,"['amazing', 'use', 'time']","['this', 'is', 'amazing', 'i', 'can', 'use', 'this', 'all', 'the', 'time']",thi is amaz i can use thi all the time,"[('this', 'is'), ('is', 'amazing'), ('amazing', 'i'), ('i', 'can'), ('can', 'use'), ('use', 'this'), ('this', 'all'), ('all', 'the'), ('the', 'time')]",This is Amazing i can use this all the time,"['DT', 'VBZ', 'JJ', 'NN', 'MD', 'VB', 'DT', 'PDT', 'DT', 'NN']",1,1,0,0
261,IRS2Go,rwanzo1,"March 18, 2017",5,FINANCE,2019-04-01,It you know when a refund is being ,8.0,"['know', 'refund']","['it', 'you', 'know', 'when', 'a', 'refund', 'is', 'being']",it you know when a refund is be,"[('it', 'you'), ('you', 'know'), ('know', 'when'), ('when', 'a'), ('a', 'refund'), ('refund', 'is'), ('is', 'being')]",It you know when a refund is being ,"['PRP', 'PRP', 'VBP', 'WRB', 'DT', 'NN', 'VBZ', 'VBG']",0,3,0,0
262,Samsung Health,Shahzad Ali,"April 4, 2019",5,HEALTH_AND_FITNESS,2019-04-21,this is the best for daily  and all type of I really this ,13.0,"['best', 'daily', 'type', 'really']","['this', 'is', 'the', 'best', 'for', 'daily', 'and', 'all', 'type', 'of', 'i', 'really', 'this']",thi is the best for daili and all type of i realli thi,"[('this', 'is'), ('is', 'the'), ('the', 'best'), ('best', 'for'), ('for', 'daily'), ('daily', 'and'), ('and', 'all'), ('all', 'type'), ('type', 'of'), ('of', 'i'), ('i', 'really'), ('really', 'this')]",this is the best for daily  and all type of I really this ,"['DT', 'VBZ', 'DT', 'JJS', 'IN', 'JJ', 'CC', 'DT', 'NN', 'IN', 'PRP', 'RB', 'DT']",0,1,0,0
263,Pixel Art: Color by Number,A Google User,"March 22, 2019",5,ENTERTAINMENT,2019-04-14,it so much fun,4.0,"['much', 'fun']","['it', 'so', 'much', 'fun']",it so much fun,"[('it', 'so'), ('so', 'much'), ('much', 'fun')]",it so much fun,"['PRP', 'RB', 'JJ', 'NN']",0,0,0,0
264,Drum Pad Machine - Make Beats,,"February 24, 2019",5,MUSIC_AND_AUDIO,2019-03-09,you can some fire on life ,6.0,"['fire', 'life']","['you', 'can', 'some', 'fire', 'on', 'life']",you can some fire on life,"[('you', 'can'), ('can', 'some'), ('some', 'fire'), ('fire', 'on'), ('on', 'life')]",you can some fire on life ,"['PRP', 'MD', 'DT', 'NN', 'IN', 'NN']",1,0,0,0
265,CVS/pharmacy,Kenneth Rent Jr,"January 18, 2019",5,HEALTH_AND_FITNESS,2019-04-14,the is very user friendly  haven  t done this but would love it if I could pay for my and pick them up while shopping ,25.0,"['user', 'friendly', 'done', 'would', 'love', 'could', 'pay', 'pick', 'shopping']","['the', 'is', 'very', 'user', 'friendly', 'haven', 't', 'done', 'this', 'but', 'would', 'love', 'it', 'if', 'i', 'could', 'pay', 'for', 'my', 'and', 'pick', 'them', 'up', 'while', 'shopping']",the is veri user friendli haven t done thi but would love it if i could pay for my and pick them up while shop,"[('the', 'is'), ('is', 'very'), ('very', 'user'), ('user', 'friendly'), ('friendly', 'haven'), ('haven', 't'), ('t', 'done'), ('done', 'this'), ('this', 'but'), ('but', 'would'), ('would', 'love'), ('love', 'it'), ('it', 'if'), ('if', 'i'), ('i', 'could'), ('could', 'pay'), ('pay', 'for'), ('for', 'my'), ('my', 'and'), ('and', 'pick'), ('pick', 'them'), ('them', 'up'), ('up', 'while'), ('while', 'shopping')]",the is very user friendly  haven  t done this but would love it if I could pay for my and pick them up while shopping ,"['DT', 'VBZ', 'RB', 'JJ', 'RB', 'RB', 'VB', 'VBN', 'DT', 'CC', 'MD', 'VB', 'PRP', 'IN', 'PRP', 'MD', 'VB', 'IN', 'PRP$', 'CC', 'VB', 'PRP', 'RP', 'IN', 'VBG']",2,2,0,1
266,Samsung Health,Mark Fry,"April 21, 2019",5,HEALTH_AND_FITNESS,2019-05-09,It  s a simple that works in the background  but still me to keep track of any exercise that I do ,21.0,"['simple', 'works', 'background', 'still', 'keep', 'track', 'exercise']","['it', 's', 'a', 'simple', 'that', 'work', 'in', 'the', 'background', 'but', 'still', 'me', 'to', 'keep', 'track', 'of', 'any', 'exercise', 'that', 'i', 'do']",it s a simpl that work in the background but still me to keep track of ani exercis that i do,"[('it', 's'), ('s', 'a'), ('a', 'simple'), ('simple', 'that'), ('that', 'works'), ('works', 'in'), ('in', 'the'), ('the', 'background'), ('background', 'but'), ('but', 'still'), ('still', 'me'), ('me', 'to'), ('to', 'keep'), ('keep', 'track'), ('track', 'of'), ('of', 'any'), ('any', 'exercise'), ('exercise', 'that'), ('that', 'i'), ('i', 'do')]",It  s a simple that works in the background  but still me to keep track of any exercise that I do ,"['PRP', 'VBD', 'DT', 'NN', 'WDT', 'VBZ', 'IN', 'DT', 'NN', 'CC', 'RB', 'PRP', 'TO', 'VB', 'NN', 'IN', 'DT', 'NN', 'IN', 'PRP', 'VBP']",0,2,0,1
267,PBS KIDS Video,Amelia Baltazar,"August 9, 2017",5,EDUCATION,2019-04-14,Because you could,3.0,['could'],"['because', 'you', 'could']",becaus you could,"[('because', 'you'), ('you', 'could')]",Because you could,"['IN', 'PRP', 'MD']",1,0,0,0
268,,Tumelo Jojo,"April 30, 2019",5,MUSIC_AND_AUDIO,2019-05-01,music is my energy,4.0,"['music', 'energy']","['music', 'is', 'my', 'energy']",music is my energi,"[('music', 'is'), ('is', 'my'), ('my', 'energy')]",music is my energy,"['NN', 'VBZ', 'PRP$', 'NN']",0,1,0,0
269,Free Music Player – Online & Offline MP3 Player,Owen Wells,"December 3, 2018",5,MUSIC_AND_AUDIO,2019-03-09,It is good but a lot of show up all the time but that  t bother me so its a great,21.0,"['good', 'lot', 'show', 'time', 'bother', 'great']","['it', 'is', 'good', 'but', 'a', 'lot', 'of', 'show', 'up', 'all', 'the', 'time', 'but', 'that', 't', 'bother', 'me', 'so', 'it', 'a', 'great']",it is good but a lot of show up all the time but that t bother me so it a great,"[('it', 'is'), ('is', 'good'), ('good', 'but'), ('but', 'a'), ('a', 'lot'), ('lot', 'of'), ('of', 'show'), ('show', 'up'), ('up', 'all'), ('all', 'the'), ('the', 'time'), ('time', 'but'), ('but', 'that'), ('that', 't'), ('t', 'bother'), ('bother', 'me'), ('me', 'so'), ('so', 'its'), ('its', 'a'), ('a', 'great')]",It is good but a lot of show up all the time but that  t bother me so its a great,"['PRP', 'VBZ', 'JJ', 'CC', 'DT', 'NN', 'IN', 'NN', 'IN', 'PDT', 'DT', 'NN', 'CC', 'IN', 'VBZ', 'DT', 'PRP', 'IN', 'PRP$', 'DT', 'JJ']",0,2,0,0
270,Headspace: Meditation & Sleep,Sanjay Saini,"March 26, 2019",5,HEALTH_AND_FITNESS,2019-04-14,It is good but I can  t pay  It is very  but it beat thanks you,16.0,"['good', 'pay', 'beat', 'thanks']","['it', 'is', 'good', 'but', 'i', 'can', 't', 'pay', 'it', 'is', 'very', 'but', 'it', 'beat', 'thanks', 'you']",it is good but i can t pay it is veri but it beat thank you,"[('it', 'is'), ('is', 'good'), ('good', 'but'), ('but', 'i'), ('i', 'can'), ('can', 't'), ('t', 'pay'), ('pay', 'it'), ('it', 'is'), ('is', 'very'), ('very', 'but'), ('but', 'it'), ('it', 'beat'), ('beat', 'thanks'), ('thanks', 'you')]",It is good but I can  t pay  It is very  but it beat thanks you,"['PRP', 'VBZ', 'JJ', 'CC', 'PRP', 'MD', 'VB', 'VB', 'PRP', 'VBZ', 'RB', 'CC', 'PRP', 'VBD', 'NNS', 'PRP']",1,2,0,1
271,Drum Pad Machine - Make Beats,A Google User,"March 13, 2019",3,MUSIC_AND_AUDIO,2019-04-01,I love it,3.0,['love'],"['i', 'love', 'it']",i love it,"[('i', 'love'), ('love', 'it')]",I love it,"['PRP', 'VBP', 'PRP']",0,1,0,0
272,DisneyNOW – Episodes & Live TV,Avi loves art Griffin,"November 20, 2018",5,FAMILY,2019-03-24,I grew up with ,4.0,['grew'],"['i', 'grew', 'up', 'with']",i grew up with,"[('i', 'grew'), ('grew', 'up'), ('up', 'with')]",I grew up with ,"['PRP', 'VBD', 'RP', 'IN']",0,0,0,1
273,Apple Music,A Google User,"February 16, 2019",5,MUSIC_AND_AUDIO,2019-04-14,its great for on the go music and i really enjoy it,12.0,"['great', 'go', 'music', 'really', 'enjoy']","['it', 'great', 'for', 'on', 'the', 'go', 'music', 'and', 'i', 'really', 'enjoy', 'it']",it great for on the go music and i realli enjoy it,"[('its', 'great'), ('great', 'for'), ('for', 'on'), ('on', 'the'), ('the', 'go'), ('go', 'music'), ('music', 'and'), ('and', 'i'), ('i', 'really'), ('really', 'enjoy'), ('enjoy', 'it')]",its great for on the go music and i really enjoy it,"['PRP$', 'JJ', 'IN', 'IN', 'DT', 'NN', 'NN', 'CC', 'NN', 'RB', 'VB', 'PRP']",0,0,0,0
274,Credit Karma,Bonny Martinez,"April 29, 2019",5,FINANCE,2019-05-09,I love it  it  s the best,7.0,"['love', 'best']","['i', 'love', 'it', 'it', 's', 'the', 'best']",i love it it s the best,"[('i', 'love'), ('love', 'it'), ('it', 'it'), ('it', 's'), ('s', 'the'), ('the', 'best')]",I love it  it  s the best,"['PRP', 'VBP', 'PRP', 'PRP', 'VBZ', 'DT', 'JJS']",0,2,0,0
275,SoundCloud - Music & Audio,Thy Thot Slayer,"April 10, 2019",5,MUSIC_AND_AUDIO,2019-04-14,i like the type of music they feature on this and the is pretty cool,15.0,"['like', 'type', 'music', 'feature', 'pretty', 'cool']","['i', 'like', 'the', 'type', 'of', 'music', 'they', 'feature', 'on', 'this', 'and', 'the', 'is', 'pretty', 'cool']",i like the type of music they featur on thi and the is pretti cool,"[('i', 'like'), ('like', 'the'), ('the', 'type'), ('type', 'of'), ('of', 'music'), ('music', 'they'), ('they', 'feature'), ('feature', 'on'), ('on', 'this'), ('this', 'and'), ('and', 'the'), ('the', 'is'), ('is', 'pretty'), ('pretty', 'cool')]",i like the type of music they feature on this and the is pretty cool,"['NN', 'IN', 'DT', 'NN', 'IN', 'NN', 'PRP', 'VBP', 'IN', 'DT', 'CC', 'DT', 'VBZ', 'JJ', 'NN']",0,2,0,0
276,Ms.Sibyl - See Future Me,yeet wet,"March 8, 2019",1,LIFESTYLE,2019-05-09,its bad i have to pay i have no money,10.0,"['bad', 'pay', 'money']","['it', 'bad', 'i', 'have', 'to', 'pay', 'i', 'have', 'no', 'money']",it bad i have to pay i have no money,"[('its', 'bad'), ('bad', 'i'), ('i', 'have'), ('have', 'to'), ('to', 'pay'), ('pay', 'i'), ('i', 'have'), ('have', 'no'), ('no', 'money')]",its bad i have to pay i have no money,"['PRP$', 'JJ', 'NN', 'VBP', 'TO', 'VB', 'NNS', 'VBP', 'DT', 'NN']",0,2,0,0
277,YouTube Music - Stream Songs & Music Videos,Nikesh Yadav,"May 1, 2019",5,MUSIC_AND_AUDIO,2019-05-09,Are The Song Very Good I love this,8.0,"['song', 'good', 'love']","['are', 'the', 'song', 'very', 'good', 'i', 'love', 'this']",are the song veri good i love thi,"[('are', 'the'), ('the', 'song'), ('song', 'very'), ('very', 'good'), ('good', 'i'), ('i', 'love'), ('love', 'this')]",Are The Song Very Good I love this,"['VBP', 'DT', 'NNP', 'NNP', 'NNP', 'PRP', 'VBP', 'DT']",0,2,0,0
278,Chase Mobile,Angela Blackmon,"April 20, 2019",5,FINANCE,2019-04-21,Good way to keep up with daily balance,8.0,"['good', 'way', 'keep', 'daily', 'balance']","['good', 'way', 'to', 'keep', 'up', 'with', 'daily', 'balance']",good way to keep up with daili balanc,"[('good', 'way'), ('way', 'to'), ('to', 'keep'), ('keep', 'up'), ('up', 'with'), ('with', 'daily'), ('daily', 'balance')]",Good way to keep up with daily balance,"['JJ', 'NN', 'TO', 'VB', 'RP', 'IN', 'JJ', 'NN']",0,0,0,0
279,Tinder,Ken Samic,"April 13, 2019",1,LIFESTYLE,2019-04-21,So I had a problem upon entering the and I cannot retrieve my old account  I had a lot of on that account and it me that I had to experience this ,32.0,"['problem', 'upon', 'entering', 'retrieve', 'old', 'account', 'lot', 'account', 'experience']","['so', 'i', 'had', 'a', 'problem', 'upon', 'entering', 'the', 'and', 'i', 'can', 'not', 'retrieve', 'my', 'old', 'account', 'i', 'had', 'a', 'lot', 'of', 'on', 'that', 'account', 'and', 'it', 'me', 'that', 'i', 'had', 'to', 'experience', 'this']",so i had a problem upon enter the and i can not retriev my old account i had a lot of on that account and it me that i had to experi thi,"[('so', 'i'), ('i', 'had'), ('had', 'a'), ('a', 'problem'), ('problem', 'upon'), ('upon', 'entering'), ('entering', 'the'), ('the', 'and'), ('and', 'i'), ('i', 'can'), ('can', 'not'), ('not', 'retrieve'), ('retrieve', 'my'), ('my', 'old'), ('old', 'account'), ('account', 'i'), ('i', 'had'), ('had', 'a'), ('a', 'lot'), ('lot', 'of'), ('of', 'on'), ('on', 'that'), ('that', 'account'), ('account', 'and'), ('and', 'it'), ('it', 'me'), ('me', 'that'), ('that', 'i'), ('i', 'had'), ('had', 'to'), ('to', 'experience'), ('experience', 'this')]",So I had a problem upon entering the and I cannot retrieve my old account  I had a lot of on that account and it me that I had to experience this ,"['RB', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'VBG', 'DT', 'CC', 'PRP', 'MD', 'RB', 'VB', 'PRP$', 'JJ', 'NN', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'IN', 'DT', 'NN', 'CC', 'PRP', 'PRP', 'IN', 'PRP', 'VBD', 'TO', 'VB', 'DT']",1,1,0,3
280,Chase Mobile,Yungly Ngo,"March 18, 2019",1,FINANCE,2019-04-07,fingerprint sign in  t work for me,7.0,"['fingerprint', 'sign', 'work']","['fingerprint', 'sign', 'in', 't', 'work', 'for', 'me']",fingerprint sign in t work for me,"[('fingerprint', 'sign'), ('sign', 'in'), ('in', 't'), ('t', 'work'), ('work', 'for'), ('for', 'me')]",fingerprint sign in  t work for me,"['NN', 'NN', 'IN', 'JJ', 'NN', 'IN', 'PRP']",0,0,0,0
281,Amazon Prime Video,Jakob Jørgensen,"May 6, 2019",1,ENTERTAINMENT,2019-05-09,I hate the main character of Top Gear  is for everything  which is wrong with humanity  He give a about the planet  He  s just worried if his car will have 6 or 7  So I open up this and see this guy  I get a very negative feeling,49.0,"['hate', 'main', 'character', 'top', 'gear', 'everything', 'wrong', 'humanity', 'give', 'planet', 'worried', 'car', '6', '7', 'open', 'see', 'guy', 'get', 'negative', 'feeling']","['i', 'hate', 'the', 'main', 'character', 'of', 'top', 'gear', 'is', 'for', 'everything', 'which', 'is', 'wrong', 'with', 'humanity', 'he', 'give', 'a', 'about', 'the', 'planet', 'he', 's', 'just', 'worried', 'if', 'his', 'car', 'will', 'have', '6', 'or', '7', 'so', 'i', 'open', 'up', 'this', 'and', 'see', 'this', 'guy', 'i', 'get', 'a', 'very', 'negative', 'feeling']",i hate the main charact of top gear is for everyth which is wrong with human he give a about the planet he s just worri if hi car will have 6 or 7 so i open up thi and see thi guy i get a veri neg feel,"[('i', 'hate'), ('hate', 'the'), ('the', 'main'), ('main', 'character'), ('character', 'of'), ('of', 'top'), ('top', 'gear'), ('gear', 'is'), ('is', 'for'), ('for', 'everything'), ('everything', 'which'), ('which', 'is'), ('is', 'wrong'), ('wrong', 'with'), ('with', 'humanity'), ('humanity', 'he'), ('he', 'give'), ('give', 'a'), ('a', 'about'), ('about', 'the'), ('the', 'planet'), ('planet', 'he'), ('he', 's'), ('s', 'just'), ('just', 'worried'), ('worried', 'if'), ('if', 'his'), ('his', 'car'), ('car', 'will'), ('will', 'have'), ('have', '6'), ('6', 'or'), ('or', '7'), ('7', 'so'), ('so', 'i'), ('i', 'open'), ('open', 'up'), ('up', 'this'), ('this', 'and'), ('and', 'see'), ('see', 'this'), ('this', 'guy'), ('guy', 'i'), ('i', 'get'), ('get', 'a'), ('a', 'very'), ('very', 'negative'), ('negative', 'feeling')]",I hate the main character of Top Gear  is for everything  which is wrong with humanity  He give a about the planet  He  s just worried if his car will have 6 or 7  So I open up this and see this guy  I get a very negative feeling,"['PRP', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNP', 'VBZ', 'IN', 'NN', 'WDT', 'VBZ', 'JJ', 'IN', 'NN', 'PRP', 'VB', 'DT', 'IN', 'DT', 'NN', 'PRP', 'VBZ', 'RB', 'VBN', 'IN', 'PRP$', 'NN', 'MD', 'VB', 'CD', 'CC', 'CD', 'RB', 'PRP', 'VBP', 'RP', 'DT', 'CC', 'VB', 'DT', 'NN', 'PRP', 'VBP', 'DT', 'RB', 'JJ', 'NN']",1,6,0,1
